"Fiscal_Year","Agency","Program_Name","Agency_Compliance","pcp12_1","pcp01_1","pcp2_2","pcp3_2","pcp4_2","pcp5_2","pcp6_2","pcp7_2","pcp8_2","pcp9_2","pcp10_2","pcp11_2"
"2023","HHS","Administration for Children and Families (ACF) - Every Student Succeeds Act/Preschool Development Grants","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Family Violence Prevention and Services/Discretionary","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Family Violence Prevention and Services/Domestic Violence Shelter and Supportive Services","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Family Violence Prevention and Services/State Domestic Violence Coalitions","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Foster Care Title IV-E","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Grants to Culturally Specific Populations (American Rescue Plan)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Grants to Support Survivors of Sexual Assault (American Rescue Plan)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Guardianship Assistance","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Head Start","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Healthy Marriage Promotion and Responsible Fatherhood Grants","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - John H. Chafee Foster Care Program for Successful Transition to Adulthood","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Low-Income Home Energy Assistance","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - MaryLee Allen Promoting Safe and Stable Families Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Native American Programs","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Payments to Territories - Adults","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Promote the Survival and Continuing Vitality of Native American Languages","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Refugee and Entrant Assistance Discretionary Grants","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Refugee and Entrant Assistance State/Replacement Designee Administered Programs","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Refugee and Entrant Assistance Voluntary Agency Programs","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Refugee and Entrant Assistance Wilson/Fish Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Services to Victims of a Severe Form of Trafficking","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Sexual Risk Avoidance Education","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Social Services Block Grant","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Social Services Research and Demonstration","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - State Court Improvement Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Stephanie Tubbs Jones Child Welfare Services Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Temporary Assistance for Needy Families","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Title IV-E Kinship Navigator Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Title IV-E Prevention Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Title V Sexual Risk Avoidance Education Program (Discretionary Grants)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Title V State Sexual Risk Avoidance Education (Title V State SRAE) Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Transitional Living for Homeless Youth","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Tribal Maternal, Infant, and Early Childhood Home Visiting","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Children and Families (ACF) - Unaccompanied Alien Children Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Aging Discretionary Programs","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Alzheimers Programs","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Assistive Technology Programs","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Court Improvement Program (CIP) Discretionary Programs","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Court Improvement Program (CIP) Formula Programs","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Developmental Disabilities (DD) Council Formula Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Disabilities Discretionary Programs","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Independent Living Programs","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Nutrition Services Incentive Program (NSIP) Formula Program","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Protection & Advocacy Programs","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - State Aging Formula Programs","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Community Living (ACL) - Tribal Aging Formula Program","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Strategic Preparedness & Response (ASPR) Office of Preparedness","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Strategic Preparedness and Response (ASPR) - Office of Preparedness Programs Health Care Readiness","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Administration for Strategic Preparedness and Response (ASPR) - Office of Preparedness Programs Security and Intelligence","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Agency for Healthcare Research and Quality (AHRQ) - Medical Expenditure Panel Survey","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Agency for Healthcare Research and Quality (AHRQ) - Program Support","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Agency for Healthcare Research and Quality (AHRQ) - Research on Health Costs, Quality, and Outcomes","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - Global Health Center","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Center for Chronic Disease Prevention and Health Promotion (NCCDPHP)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Center for Emerging and Zoonotic Infectious Diseases (NCEZID)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Center for Environmental Health (NCEH)/Agency for Toxic Substances and Disease Registry (ATSDR)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Center for Health Statistics (NCHS)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Center for HIV, Viral Hepatitis, STD, and TB Prevention","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Center for Immunization and Respiratory Diseases (NCIRD)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Center for Injury Prevention and Control (NCIPC)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Center for State, Tribal, Local, and Territorial Public Health Infrastructure and Workforce","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Center on Birth Defects and Developmental Disabilities (NCBDDD)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - National Institute for Occupational Safety and Health (NIOSH)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - Office of Laboratory Science and Safety (OLSS)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - Office of Science","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) - Office of the Director","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) Center for Forecasting and Outbreak Analytics","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) National Center for Environmental Health/Agency for Toxic Substances and Disease Registry (ATSDR)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) Office of Public Health Data, Surveillance, and Technology","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) Office of Readiness and Response","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Disease Control and Prevention (CDC) Vaccines for Children","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - ACO REACH (Medicare Part A)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - ACO REACH (Medicare Part B)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Administration (Innovation)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Advance Premium Tax Credit (APTC)","Non-compliant","2","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Basic Health Program","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Bundled Payments for Care Improvement Advanced Model","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Children's Health Insurance Program (CHIP)","Non-compliant","2","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Consolidated Appropriations Act of 2021 Implementation Fund","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Coronavirus Supplemental","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - ESRD Networks","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Exchange Program Integrity","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Federal Administration (Medicare Fee-for-Service)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Federal Exchange Operations","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Financial Alignment Initiative for Medicare-Medicaid Enrollees","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Home Health Service Prior Authorization","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Integrated Care for Kids Model","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Kidney Care Choices (Benefits)","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Kidney Care Choices Model","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Learning Networks","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Maryland Total Cost of Care (Benefits)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Maryland Total Cost of Care Model","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Medicaid Adult Quality Measures","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Medicaid Integrity Program","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Medicaid Program Integrity","Non-compliant","2","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Medicaid","Non-compliant","2","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"2023","HHS","Centers for Medicare & Medicaid Services (CMS) - Medicare Advantage (Part C)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
