"agency","Program Name","key","value","title","Fiscal_Year"
"DOD","Civilian Pay","cyp1","66517.76","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2021"
"DOC","National Oceanic and Atmospheric Administration (NOAA) - Grants","cyp2","0.0","[cyp2]What is the dollar amount of Overpayments within the agency's control? (Unit - $M)","2021"
"DOD","Civilian Pay","cyp28","0.27115429793594","[cyp28]Calculated: What is the Improper Payment Rate? (Unit- Percentage)","2022"
"DOD","Civilian Pay","cyp5_cup1","0.00","[cyp5_cup1]What is the dollar amount of underpayments that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2022"
"DOC","Economic Development Administration (EDA) - Grants","cyp27","5e-05","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2021"
"DOD","Civilian Pay","cyp26","48.27","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2021"
"DOD","Civilian Pay","cyp3","0.00","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2022"
"DOD","Civilian Pay","cyp6_app1_8","Change Process,Training","[cyp6_app1_8]Select the type(s) of corrective Actions PLANNED during this reporting period to mitigate Technically Improper Payments. (Unit- Selected =Yes, Not Selected=No)","2023"
"DOC","Economic Development Administration (EDA) - Grants","cyp29","5.5634807417974","[cyp29]Calculated: What is the Improper Payment and Unknown Payment Rate? (Unit- Percentage)","2022"
"DHS","United States Coast Guard (USCG) - Operations & Support - Disaster Supplemental Funds","cyp29","0.9687338166753","[cyp29]Calculated: What is the Improper Payment and Unknown Payment Rate? (Unit- Percentage)","2021"
"DOC","National Oceanic and Atmospheric Administration (NOAA) - Grants","cyp22","0","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2021"
"DHS","United States Coast Guard (USCG) - Operations & Support - Disaster Supplemental Funds","cyp3","0.0","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2021"
"DOD","Civilian Pay","cyp7","53.12","[cyp7]What is the dollar amount of Unknown Payments? (Unit- $M)","2023"
"DOD","Civilian Pay","cyp5_app1_8","Training","[cyp5_app1_8]Select the type(s) of corrective Actions the program PLANS TO USE to mitigate Underpayments. (Unit – Selected =Yes, Not Selected=No)","2023"
"DOD","Civilian Pay","cyp2_cop2","0.0000","[cyp2_cop2]What is the dollar amount of Overpayments Within the agency's control that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2023"
"DHS","United States Coast Guard (USCG) - Procurements, Construction, and Improvement - Disaster Supplemental Funds","cyp2_cop2","0.00","[cyp2_cop2]What is the dollar amount of Overpayments Within the agency's control that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2022"
"DHS","United States Coast Guard (USCG) - Procurements, Construction, and Improvement - Disaster Supplemental Funds","cyp2_cop3","0.001822","[cyp2_cop3]What is the dollar amount of Overpayments Within the agency's control that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2021"
"DOC","Economic Development Administration (EDA) - Grants","cyp5_cup2","0","[cyp5_cup2]What is the dollar amount of underpayments that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2022"
"DHS","U.S. Customs and Border Protection (CBP) - Procurement, Construction, and Improvements - Disaster Supplemental Funds","cyp1","19.67177328","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2024"
"DOD","Civilian Pay","cyp8","During the PIIA Compliance audit work for the Department's Civilian Pay Payment Integrity program, the Department Components were unable to provide the appropriate Key Supporting Documentation in order to determine if the sample was proper or improper. Additionally, Department of Defense Education Activity (DoDEA) high-level problems that caused the samples to be marked unknown was due to DoDEA’s overseas entitlements. Many of DoDEA’s educators relocate periodically to DoDEA schools all over the world resulting in a change in documentation. The locality code may be a factor in determining the valid pay code for the locality where they are based. The SF1190s that were submitted during testing as supporting documentation were not accepted due to the incorrect signatures.","[cyp8]Provide a minimum of 3-5 sentences explaining why the payments are unknown. (Unit- Free-Text)","2023"
"DOD","Civilian Pay","cyp5_cup1","0.0000","[cyp5_cup1]What is the dollar amount of underpayments that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2023"
"DOD","Civilian Pay","cyp20_1","0.18","[cyp20_1]What is the Current Year +1 Improper Payment and Unknown Payment Reduction target? (unit - enter the number as you would like it displayed, a % symbol will appear next to the response when displayed on paymentaccuracy.gov)","2023"
"DHS","United States Coast Guard (USCG) - Procurements, Construction, and Improvement - Disaster Supplemental Funds","cyp23","0.0018152739827531","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2022"
"DOD","Civilian Pay","cyp5_cup2","0.00","[cyp5_cup2]What is the dollar amount of underpayments that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2022"
"DOD","Civilian Pay","cyp21","0.0","[cyp21]Calculated: What is the Overpayment dollar amount? (Unit- $M)","2021"
"DOD","Civilian Pay","rap6","The Department of Defense Education Activity (DoDEA) has requested resources during the most recent budget submission to provide a system modernization to DoDEA Allowance Processing System (DAPS). The modernization will allow the system to become audit compliant with information technology regulations as well as audit policies and procedures related to the review and approval of SF1190s. DoDEA has multiple audits each year and a Resource Management (RM) Financial Analysis Branch (FAB) and Strategic and Excellence (SOE) Risk Management Internal Control (RMIC) Program which reviews internal controls to ensure DoDEA's compliance with laws, regulations, policies, and procedures.","[rap6]Provide a minimum of 2-4 sentences describing the resources requested in the most recent budget submission of the agency to establish and maintain payment integrity. (Unit- Free-Text)","2023"
"DOD","Commercial Pay – Mechanization of Contract Administration Services (MOCAS)","cyp2","73.28","[cyp2]What is the dollar amount of Overpayments within the agency's control? (Unit - $M)","2024"
"DOD","Civilian Pay","cyp22","0.0031465294099513","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2022"
"DHS","United States Coast Guard (USCG) - Procurements, Construction, and Improvement - Disaster Supplemental Funds","cyp23","0.041387891166045","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2021"
"DOD","Civilian Pay","cyp6_1","The primary cause of the Department's Civilian Pay Payment Integrity programs technically improper payments is the following contributing factors: Signature on document was retroactively dated; supporting documents lacked authorizing signatures; certifying signature on supporting document was not considered a legal signature; and supporting document's authorization date was outside of the date range under review. Furthermore, for the Department of Defense Education Activity (DoDEA) overseas entitlement program, the DoDEA Allowance Processing System (DAPS) uses a physically signed signature card which is then uploaded into the application. The system is not able to provide a signing official's signature through a digital Common Access Card (CAC) signature. There were samples that did not have signatures on the Standard Form (SF) 1190s in DAPS due to the transition from DoDEA’s Human Resource service providers. DoDEA changed from the Defense Logistics Agency (DLA) to the Army Civilian Human Resources Agency (CHRA). During the service provider transition, the signature cards were exchanged between DLA and CHRA which produced no signatures on the SF1190s.  
","[cyp6_1]Provide a minimum of 3-5 sentences describing the cause(s) of the technically improper payments. (Unit- Free-text)","2023"
